route_id,service_id,trip_id,trip_headsign,block_id,shape_id
68-89,20141S-vs20141S-Weekday-25,2721374-20141S-vs20141S-Weekday-25,"68 - Broadway - Portola - SC Metro",474193,680010
55-89,20141S-vs20141S-Weekday-25,2721375-20141S-vs20141S-Weekday-25,"55 - Rio Del Mar",474247,550006
68-89,20141S-vs20141S-Weekday-25,2721377-20141S-vs20141S-Weekday-25,"68 - Broadway - Portola - SC Metro",474247,680010
55-89,20141S-vs20141S-Weekday-25,2721378-20141S-vs20141S-Weekday-25,"55 - Rio Del Mar",474193,550006
66-89,20141S-vs20141S-Weekday-25,2721379-20141S-vs20141S-Weekday-25,"66 - Live Oak via 17th - Capitola Mall",474193,660009
66-89,20141S-vs20141S-Weekday-25,2721380-20141S-vs20141S-Weekday-25,"66 - Live Oak via 17th-Santa Cruz Metro",474193,660007
66-89,20141S-vs20141S-Weekday-25,2721381-20141S-vs20141S-Weekday-25,"66 - Live Oak via 17th-Santa Cruz Metro",474255,660007
66-89,20141S-vs20141S-Weekday-25,2721382-20141S-vs20141S-Weekday-25,"66 - Live Oak via 17th - Capitola Mall",474247,660009
68-89,20141S-vs20141S-Weekday-25,2721383-20141S-vs20141S-Weekday-25,"68 - Broadway - Portola - Capitola Mall",474255,680009
66-89,20141S-vs20141S-Weekday-25,2721384-20141S-vs20141S-Weekday-25,"66 - Live Oak via 17th - Capitola Mall",474193,660009
66-89,20141S-vs20141S-Weekday-25,2721385-20141S-vs20141S-Weekday-25,"66 - Live Oak via 17th-Santa Cruz Metro",474247,660007
68-89,20141S-vs20141S-Weekday-25,2721386-20141S-vs20141S-Weekday-25,"68 - Broadway - Portola - SC Metro",474199,680010
54-89,20141S-vs20141S-Weekday-25,2721387-20141S-vs20141S-Weekday-25,"54 - Capitola/Aptos/La Selva Beach",474199,540008
55-89,20141S-vs20141S-Weekday-25,2721388-20141S-vs20141S-Weekday-25,"55 - Rio Del Mar",474315,550006
68-89,20141S-vs20141S-Weekday-25,2721389-20141S-vs20141S-Weekday-25,"68 - Broadway - Portola - Capitola Mall",474247,680009
66-89,20141S-vs20141S-Weekday-25,2721391-20141S-vs20141S-Weekday-25,"66 - Live Oak via 17th - Capitola Mall",474199,660009
66-89,20141S-vs20141S-Weekday-25,2721392-20141S-vs20141S-Weekday-25,"66 - Live Oak via 17th-Santa Cruz Metro",474199,660007
68-89,20141S-vs20141S-Weekday-25,2721393-20141S-vs20141S-Weekday-25,"68 - Broadway - Portola - Capitola Mall",474199,680009
55-89,20141S-vs20141S-Weekday-25,2721394-20141S-vs20141S-Weekday-25,"55 - Rio Del Mar",474199,550006
68-89,20141S-vs20141S-Weekday-25,2721395-20141S-vs20141S-Weekday-25,"68 - Broadway - Portola - SC Metro",474315,680010
66-89,20141S-vs20141S-Weekday-25,2721396-20141S-vs20141S-Weekday-25,"66 - Live Oak via 17th-Santa Cruz Metro",474193,660007
55-89,20141S-vs20141S-Weekday-25,2721398-20141S-vs20141S-Weekday-25,"55 - Rio Del Mar",474199,550006
68-89,20141S-vs20141S-Weekday-25,2721399-20141S-vs20141S-Weekday-25,"68 - Broadway - Portola - SC Metro",474255,680010
66-89,20141S-vs20141S-Weekday-25,2721400-20141S-vs20141S-Weekday-25,"66 - Live Oak via 17th - Capitola Mall",474315,660009
68-89,20141S-vs20141S-Weekday-25,2721401-20141S-vs20141S-Weekday-25,"68 - Broadway - Portola - Capitola Mall",474193,680009
55-89,20141S-vs20141S-Weekday-25,2721402-20141S-vs20141S-Weekday-25,"55 - Rio Del Mar",474255,550006
66-89,20141S-vs20141S-Weekday-25,2721403-20141S-vs20141S-Weekday-25,"66 - Live Oak via 17th - Capitola Mall",474199,660009
68-89,20141S-vs20141S-Weekday-25,2721404-20141S-vs20141S-Weekday-25,"68 - Broadway - Portola - SC Metro",474247,680010
66-89,20141S-vs20141S-Weekday-25,2721405-20141S-vs20141S-Weekday-25,"66 - Live Oak via 17th-Santa Cruz Metro",474315,660007
68-89,20141S-vs20141S-Weekday-25,2721406-20141S-vs20141S-Weekday-25,"68 - Broadway - Portola - Capitola Mall",474315,680009
66-89,20141S-vs20141S-Weekday-25,2721407-20141S-vs20141S-Weekday-25,"66 - Live Oak via 17th-Santa Cruz Metro",474199,660007
55-89,20141S-vs20141S-Weekday-25,2721408-20141S-vs20141S-Weekday-25,"55 - Rio Del Mar",474247,550006
66-89,20141S-vs20141S-Weekday-25,2721410-20141S-vs20141S-Weekday-25,"66 - Live Oak via 17th - Capitola Mall",474255,660009
68-89,20141S-vs20141S-Weekday-25,2721411-20141S-vs20141S-Weekday-25,"68 - Broadway - Portola - SC Metro",474193,680010
68-89,20141S-vs20141S-Weekday-25,2721412-20141S-vs20141S-Weekday-25,"68 - Broadway - Portola - Capitola Mall",474199,680009
66-89,20141S-vs20141S-Weekday-25,2721413-20141S-vs20141S-Weekday-25,"66 - Live Oak via 17th-Santa Cruz Metro",474255,660007
55-89,20141S-vs20141S-Weekday-25,2721414-20141S-vs20141S-Weekday-25,"55 - Rio Del Mar",474193,550006
66-89,20141S-vs20141S-Weekday-25,2721415-20141S-vs20141S-Weekday-25,"66 - Live Oak via 17th - Capitola Mall",474247,660009
68-89,20141S-vs20141S-Weekday-25,2721416-20141S-vs20141S-Weekday-25,"68 - Broadway - Portola - Capitola Mall",474252,680009
68-89,20141S-vs20141S-Weekday-25,2721417-20141S-vs20141S-Weekday-25,"68 - Broadway - Portola - SC Metro",474199,680010
66-89,20141S-vs20141S-Weekday-25,2721418-20141S-vs20141S-Weekday-25,"66 - Live Oak via 17th - Capitola Mall",474193,660009
55-89,20141S-vs20141S-Weekday-25,2721419-20141S-vs20141S-Weekday-25,"55 - Rio Del Mar",474199,550006
66-89,20141S-vs20141S-Weekday-25,2721421-20141S-vs20141S-Weekday-25,"66 - Live Oak via 17th-Santa Cruz Metro",474247,660011
68-89,20141S-vs20141S-Weekday-25,2721422-20141S-vs20141S-Weekday-25,"68 - Broadway - Portola - Capitola Mall",474247,680009
71-89,20141S-vs20141S-Weekday-25,2721423-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Clifford",474306,710016
71-89,20141S-vs20141S-Weekday-25,2721424-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Clifford",474248,710016
71-89,20141S-vs20141S-Weekday-25,2721425-20141S-vs20141S-Weekday-25,"71 - Watsonville via Clifford",474248,710012
71-89,20141S-vs20141S-Weekday-25,2721426-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Crestview",474248,710015
71-89,20141S-vs20141S-Weekday-25,2721427-20141S-vs20141S-Weekday-25,"71 - Watsonville via Clifford",474248,710012
71-89,20141S-vs20141S-Weekday-25,2721428-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Crestview",474248,710015
71-89,20141S-vs20141S-Weekday-25,2721429-20141S-vs20141S-Weekday-25,"71 - Watsonville via Clifford",474248,710012
71-89,20141S-vs20141S-Weekday-25,2721430-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Clifford",474248,710016
71-89,20141S-vs20141S-Weekday-25,2721431-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Crestview",474223,710015
71-89,20141S-vs20141S-Weekday-25,2721432-20141S-vs20141S-Weekday-25,"71 - Watsonville via Clifford",474223,710012
71-89,20141S-vs20141S-Weekday-25,2721433-20141S-vs20141S-Weekday-25,"71 - Watsonville via Clifford",474223,710012
71-89,20141S-vs20141S-Weekday-25,2721434-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Crestview",474223,710015
71-89,20141S-vs20141S-Weekday-25,2721435-20141S-vs20141S-Weekday-25,"71 - Watsonville via Clifford",474223,710012
71-89,20141S-vs20141S-Weekday-25,2721436-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Crestview",474223,710015
71-89,20141S-vs20141S-Weekday-25,2721437-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Crestview",474226,710015
71-89,20141S-vs20141S-Weekday-25,2721438-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Clifford",474226,710016
71-89,20141S-vs20141S-Weekday-25,2721439-20141S-vs20141S-Weekday-25,"71 - Watsonville via Crestview",474226,710011
71-89,20141S-vs20141S-Weekday-25,2721440-20141S-vs20141S-Weekday-25,"71 - Watsonville via Crestview",474226,710011
71-89,20141S-vs20141S-Weekday-25,2721441-20141S-vs20141S-Weekday-25,"71 - Watsonville via Crestview",474226,710011
71-89,20141S-vs20141S-Weekday-25,2721442-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Clifford",474226,710016
71-89,20141S-vs20141S-Weekday-25,2721443-20141S-vs20141S-Weekday-25,"71 - Watsonville via Crestview",474307,710011
71-89,20141S-vs20141S-Weekday-25,2721444-20141S-vs20141S-Weekday-25,"71 - Watsonville via Clifford",474248,710012
71-89,20141S-vs20141S-Weekday-25,2721445-20141S-vs20141S-Weekday-25,"71 - Watsonville via Clifford",474249,710012
71-89,20141S-vs20141S-Weekday-25,2721446-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Clifford",474249,710016
71-89,20141S-vs20141S-Weekday-25,2721447-20141S-vs20141S-Weekday-25,"71 - Watsonville via Clifford",474249,710012
71-89,20141S-vs20141S-Weekday-25,2721448-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Crestview",474249,710015
71-89,20141S-vs20141S-Weekday-25,2721449-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Clifford",474221,710016
71-89,20141S-vs20141S-Weekday-25,2721450-20141S-vs20141S-Weekday-25,"71 - Watsonville via Crestview",474221,710011
71-89,20141S-vs20141S-Weekday-25,2721451-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Crestview",474221,710015
71-89,20141S-vs20141S-Weekday-25,2721452-20141S-vs20141S-Weekday-25,"71 - Watsonville via Crestview",474221,710011
71-89,20141S-vs20141S-Weekday-25,2721453-20141S-vs20141S-Weekday-25,"71 - Watsonville via Clifford",474221,710012
71-89,20141S-vs20141S-Weekday-25,2721454-20141S-vs20141S-Weekday-25,"71 - Watsonville via Crestview",474239,710011
71-89,20141S-vs20141S-Weekday-25,2721455-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Clifford",474239,710016
71-89,20141S-vs20141S-Weekday-25,2721456-20141S-vs20141S-Weekday-25,"71 - Watsonville via Clifford",474249,710012
71-89,20141S-vs20141S-Weekday-25,2721457-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Clifford",474221,710016
71-89,20141S-vs20141S-Weekday-25,2721458-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Crestview",474249,710015
71-89,20141S-vs20141S-Weekday-25,2721459-20141S-vs20141S-Weekday-25,"71 - Watsonville via Crestview",474221,710011
71-89,20141S-vs20141S-Weekday-25,2721460-20141S-vs20141S-Weekday-25,"71 - Watsonville via Crestview",474250,710011
71-89,20141S-vs20141S-Weekday-25,2721461-20141S-vs20141S-Weekday-25,"71 - Watsonville via Clifford",474250,710012
71-89,20141S-vs20141S-Weekday-25,2721462-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Clifford",474250,710016
71-89,20141S-vs20141S-Weekday-25,2721463-20141S-vs20141S-Weekday-25,"71 - Watsonville via Clifford",474265,710012
71-89,20141S-vs20141S-Weekday-25,2721464-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Crestview",474265,710015
71-89,20141S-vs20141S-Weekday-25,2721465-20141S-vs20141S-Weekday-25,"71 - Watsonville via Clifford",474265,710012
71-89,20141S-vs20141S-Weekday-25,2721466-20141S-vs20141S-Weekday-25,"71 - Watsonville via Crestview",474268,710011
71-89,20141S-vs20141S-Weekday-25,2721467-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Clifford",474268,710016
71-89,20141S-vs20141S-Weekday-25,2721468-20141S-vs20141S-Weekday-25,"71 - Watsonville via Crestview",474251,710011
71-89,20141S-vs20141S-Weekday-25,2721469-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Crestview",474251,710015
71-89,20141S-vs20141S-Weekday-25,2721470-20141S-vs20141S-Weekday-25,"71 - Watsonville via Clifford",474251,710012
71-89,20141S-vs20141S-Weekday-25,2721471-20141S-vs20141S-Weekday-25,"71 - Watsonville via Clifford",474261,710012
71-89,20141S-vs20141S-Weekday-25,2721472-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Clifford",474261,710016
71-89,20141S-vs20141S-Weekday-25,2721473-20141S-vs20141S-Weekday-25,"71 - Watsonville via Crestview",474266,710011
71-89,20141S-vs20141S-Weekday-25,2721474-20141S-vs20141S-Weekday-25,"71 - Watsonville via Crestview",474306,710011
71-89,20141S-vs20141S-Weekday-25,2721475-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Clifford",474306,710016
71-89,20141S-vs20141S-Weekday-25,2721476-20141S-vs20141S-Weekday-25,"71 - Watsonville via Crestview",474227,710011
71-89,20141S-vs20141S-Weekday-25,2721477-20141S-vs20141S-Weekday-25,"71 - Watsonville via Crestview",474306,710011
71-89,20141S-vs20141S-Weekday-25,2721478-20141S-vs20141S-Weekday-25,"71 - Watsonville via Clifford",474266,710012
71-89,20141S-vs20141S-Weekday-25,2721479-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Crestview",474266,710015
71-89,20141S-vs20141S-Weekday-25,2721480-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Crestview",474227,710015
71-89,20141S-vs20141S-Weekday-25,2721481-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Clifford",474267,710016
71-89,20141S-vs20141S-Weekday-25,2721482-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Clifford",474306,710016
71-89,20141S-vs20141S-Weekday-25,2721483-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Crestview",474251,710015
71-89,20141S-vs20141S-Weekday-25,2721484-20141S-vs20141S-Weekday-25,"71 - Watsonville via Crestview",474306,710011
71-89,20141S-vs20141S-Weekday-25,2721485-20141S-vs20141S-Weekday-25,"71 - Watsonville via Crestview",474267,710011
71-89,20141S-vs20141S-Weekday-25,2721486-20141S-vs20141S-Weekday-25,"71 - Watsonville via Crestview",474268,710011
71-89,20141S-vs20141S-Weekday-25,2721487-20141S-vs20141S-Weekday-25,"71 - Watsonville via Clifford",474306,710012
71-89,20141S-vs20141S-Weekday-25,2721488-20141S-vs20141S-Weekday-25,"71 - Santa Cruz via Crestview",474306,710015
72-89,20141S-vs20141S-Weekday-25,2721490-20141S-vs20141S-Weekday-25,"72 - Corralitos",474242,720002
74-89,20141S-vs20141S-Weekday-25,2721491-20141S-vs20141S-Weekday-25,"74 - Ohlone Pkwy/Rolling HIlls",474256,740009
79-89,20141S-vs20141S-Weekday-25,2721492-20141S-vs20141S-Weekday-25,"79 - East Lake",474242,790003
72-89,20141S-vs20141S-Weekday-25,2721493-20141S-vs20141S-Weekday-25,"72 - Corralitos",474242,720002
74-89,20141S-vs20141S-Weekday-25,2721494-20141S-vs20141S-Weekday-25,"74 - Ohlone Pkwy/Rolling HIlls",474258,740009
75-89,20141S-vs20141S-Weekday-25,2721495-20141S-vs20141S-Weekday-25,"75 - Green Valley/Wheelock",474258,750005
79-89,20141S-vs20141S-Weekday-25,2721496-20141S-vs20141S-Weekday-25,"79 - East Lake",474257,790003
75-89,20141S-vs20141S-Weekday-25,2721497-20141S-vs20141S-Weekday-25,"75 - Green Valley/Wheelock",474259,750005
79-89,20141S-vs20141S-Weekday-25,2721498-20141S-vs20141S-Weekday-25,"79 - East Lake",474242,790003
75-89,20141S-vs20141S-Weekday-25,2721499-20141S-vs20141S-Weekday-25,"75 - Green Valley/Wheelock",474256,750005
72-89,20141S-vs20141S-Weekday-25,2721500-20141S-vs20141S-Weekday-25,"72 - Corralitos",474242,720002
79-89,20141S-vs20141S-Weekday-25,2721501-20141S-vs20141S-Weekday-25,"79 - East Lake",474257,790003
79-89,20141S-vs20141S-Weekday-25,2721502-20141S-vs20141S-Weekday-25,"79 - East Lake",474242,790003
72-89,20141S-vs20141S-Weekday-25,2721503-20141S-vs20141S-Weekday-25,"72 - Corralitos",474242,720002
79-89,20141S-vs20141S-Weekday-25,2721504-20141S-vs20141S-Weekday-25,"79 - East Lake",474257,790003
79-89,20141S-vs20141S-Weekday-25,2721505-20141S-vs20141S-Weekday-25,"79 - East Lake",474242,790003
72-89,20141S-vs20141S-Weekday-25,2721506-20141S-vs20141S-Weekday-25,"72 - Corralitos",474242,720002
75-89,20141S-vs20141S-Weekday-25,2721507-20141S-vs20141S-Weekday-25,"75 - Green Valley/Wheelock",474256,750005
75-89,20141S-vs20141S-Weekday-25,2721508-20141S-vs20141S-Weekday-25,"75 - Green Valley/Wheelock",474258,750005
72-89,20141S-vs20141S-Weekday-25,2721509-20141S-vs20141S-Weekday-25,"72 - Corralitos",474242,720002
74-89,20141S-vs20141S-Weekday-25,2721510-20141S-vs20141S-Weekday-25,"74 - Ohlone Pkwy/Rolling HIlls",474259,740009
75-89,20141S-vs20141S-Weekday-25,2721511-20141S-vs20141S-Weekday-25,"75 - Green Valley/Wheelock",474259,750005
74-89,20141S-vs20141S-Weekday-25,2721512-20141S-vs20141S-Weekday-25,"74 - Ohlone Pkwy/Rolling HIlls",474256,740009
79-89,20141S-vs20141S-Weekday-25,2721513-20141S-vs20141S-Weekday-25,"79 - East Lake",474242,790003
75-89,20141S-vs20141S-Weekday-25,2721514-20141S-vs20141S-Weekday-25,"75 - Green Valley/Wheelock",474258,750005
79-89,20141S-vs20141S-Weekday-25,2721515-20141S-vs20141S-Weekday-25,"79 - East Lake",474257,790003
75-89,20141S-vs20141S-Weekday-25,2721516-20141S-vs20141S-Weekday-25,"75 - Green Valley/Wheelock",474256,750005
75-89,20141S-vs20141S-Weekday-25,2721517-20141S-vs20141S-Weekday-25,"75 - Green Valley/Wheelock",474259,750005
72-89,20141S-vs20141S-Weekday-25,2721518-20141S-vs20141S-Weekday-25,"72 - Corralitos",474257,720002
72-89,20141S-vs20141S-Weekday-25,2721519-20141S-vs20141S-Weekday-25,"72 - Corralitos",474242,720002
74-89,20141S-vs20141S-Weekday-25,2721520-20141S-vs20141S-Weekday-25,"74 - Ohlone Pkwy/Rolling HIlls",474256,740009
75-89,20141S-vs20141S-Weekday-25,2721521-20141S-vs20141S-Weekday-25,"75 - Green Valley/Wheelock",474256,750005
79-89,20141S-vs20141S-Weekday-25,2721522-20141S-vs20141S-Weekday-25,"79 - East Lake",474257,790003
75-89,20141S-vs20141S-Weekday-25,2721523-20141S-vs20141S-Weekday-25,"75 - Green Valley/Wheelock",474258,750005
75-89,20141S-vs20141S-Weekday-25,2721524-20141S-vs20141S-Weekday-25,"75 - Green Valley/Wheelock",474259,750005
75-89,20141S-vs20141S-Weekday-25,2721525-20141S-vs20141S-Weekday-25,"75 - Green Valley/Wheelock",474258,750005
74-89,20141S-vs20141S-Weekday-25,2721526-20141S-vs20141S-Weekday-25,"74 - Ohlone Pkwy/Rolling HIlls",474258,740009
75-89,20141S-vs20141S-Weekday-25,2721527-20141S-vs20141S-Weekday-25,"75 - Green Valley/Wheelock",474259,750005
79-89,20141S-vs20141S-Weekday-25,2721528-20141S-vs20141S-Weekday-25,"79 - East Lake",474242,790003
35A-89,20141S-vs20141S-Weekday-25,2721529-20141S-vs20141S-Weekday-25,"35A - Glen Arbor - Mt. Store",474243,35A0025
35-89,20141S-vs20141S-Weekday-25,2721530-20141S-vs20141S-Weekday-25,"35 - Santa Cruz Metro",474243,350039
35A-89,20141S-vs20141S-Weekday-25,2721531-20141S-vs20141S-Weekday-25,"35A - Hwy 9 - Country Club",474217,35A0027
35A-89,20141S-vs20141S-Weekday-25,2721532-20141S-vs20141S-Weekday-25,"35A - Hwy 9 - Bear Creek",474243,35A0028
35-89,20141S-vs20141S-Weekday-25,2721533-20141S-vs20141S-Weekday-25,"35 - Santa Cruz Metro via Glen Arbor",474217,350056
35-89,20141S-vs20141S-Weekday-25,2721534-20141S-vs20141S-Weekday-25,"35 - Santa Cruz Metro via Glen Arbor",474243,350041
35A-89,20141S-vs20141S-Weekday-25,2721535-20141S-vs20141S-Weekday-25,"35A - Glen Arbor - Mt. Store",474243,35A0025
35-89,20141S-vs20141S-Weekday-25,2721536-20141S-vs20141S-Weekday-25,"35 - Santa Cruz Metro",474243,350039
35-89,20141S-vs20141S-Weekday-25,2721537-20141S-vs20141S-Weekday-25,"35 - Hwy 9 - Bear Creek",474243,350055
35-89,20141S-vs20141S-Weekday-25,2721538-20141S-vs20141S-Weekday-25,"35 - Santa Cruz Metro via Glen Arbor",474243,350041
35A-89,20141S-vs20141S-Weekday-25,2721539-20141S-vs20141S-Weekday-25,"35A - Glen Arbor - Mt. Store",474217,35A0025
35-89,20141S-vs20141S-Weekday-25,2721540-20141S-vs20141S-Weekday-25,"35 - Santa Cruz Metro",474217,350039
35A-89,20141S-vs20141S-Weekday-25,2721541-20141S-vs20141S-Weekday-25,"35A - Glen Arbor - Mt. Store",474243,35A0025
35-89,20141S-vs20141S-Weekday-25,2721542-20141S-vs20141S-Weekday-25,"35 - Santa Cruz Metro",474243,350039
35-89,20141S-vs20141S-Weekday-25,2721543-20141S-vs20141S-Weekday-25,"35 - Santa Cruz Metro via Glen Arbor",474252,350042
35A-89,20141S-vs20141S-Weekday-25,2721544-20141S-vs20141S-Weekday-25,"35A - Glen Arbor - Mt. Store",474217,35A0025
35-89,20141S-vs20141S-Weekday-25,2721545-20141S-vs20141S-Weekday-25,"35 - Santa Cruz Metro",474217,350039
35A-89,20141S-vs20141S-Weekday-25,2721546-20141S-vs20141S-Weekday-25,"35A - Hwy 9 - Country Club",474217,35A0027
35-89,20141S-vs20141S-Weekday-25,2721547-20141S-vs20141S-Weekday-25,"35 - Santa Cruz Metro via Glen Arbor",474217,350056
08-89,20141S-vs20141S-Weekday-25,2721548-20141S-vs20141S-Weekday-25,"08 - Emeline",474305,080001
41-89,20141S-vs20141S-Weekday-25,2721609-20141S-vs20141S-Weekday-25,"41 - Bonny Doon",474218,410004
40-89,20141S-vs20141S-Weekday-25,2721610-20141S-vs20141S-Weekday-25,"40 - Davenport - North Coast Beaches",474305,400013
41-89,20141S-vs20141S-Weekday-25,2721611-20141S-vs20141S-Weekday-25,"41 - Bonny Doon",474233,410006
34-89,20141S-vs20141S-Weekday-25,2721612-20141S-vs20141S-Weekday-25,"34 - South Felton - Felton Faire",474215,340006
33-89,20141S-vs20141S-Weekday-25,2721613-20141S-vs20141S-Weekday-25,"33 - Lompico - Felton Faire",474215,330003
